GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains	EffectorCategory
HpaP800448 	yes	RXLR,Crinkler,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800451	no	NA	NA	NA	NA	228	2	0.88	no	NA	Unknown
HpaP800451 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800454	no	NA	NA	NA	NA	84	3	3.57	yes	NA	Unknown
HpaP800454 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800455	no	NA	NA	NA	NA	421	10	2.38	no	NA	Unknown
HpaP800455 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800456	no	NA	NA	NA	NA	190	2	1.05	no	NA	Unknown
HpaP800456 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800457	no	NA	NA	NA	NA	142	3	2.11	no	NA	Unknown
HpaP800457 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800458	no	NA	NA	NA	NA	294	3	1.02	no	NA	Unknown
HpaP800458 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800459	no	NA	NA	NA	NA	664	16	2.41	no	NA	Unknown
HpaP800459 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800462	no	NA	NA	NA	NA	631	8	1.27	no	NA	Unknown
HpaP800462 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800465	no	NA	NA	NA	NA	1422	27	1.9	no	NA	Unknown
HpaP800465 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800466	no	NA	NA	NA	NA	116	1	0.86	no	NA	Unknown
HpaP800466 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800467	no	NA	NA	NA	NA	67	0	0	no	NA	Unknown
HpaP800467 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800468	no	NA	NA	NA	NA	67	2	2.99	no	NA	Unknown
HpaP800468 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800469	no	NA	NA	NA	NA	67	3	4.48	yes	NA	Unknown
HpaP800469 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800470	no	NA	NA	NA	NA	86	0	0	no	NA	Unknown
HpaP800470 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800471	no	NA	NA	NA	NA	93	2	2.15	no	NA	Unknown
HpaP800471 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800480	no	NA	NA	NA	NA	306	4	1.31	no	NA	Unknown
HpaP800480 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800483	no	NA	NA	NA	NA	146	8	5.48	yes	NA	Unknown
HpaP800483 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800484	no	NA	NA	NA	NA	286	12	4.2	yes	NA	Unknown
HpaP800484 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800486	no	NA	NA	NA	NA	204	5	2.45	no	NA	Unknown
HpaP800486 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800487	no	NA	NA	NA	NA	49	4	8.16	yes	NA	Unknown
HpaP800487 	yes	YFWxC,LysM,[RK]CxC.{12}H	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800492	no	NA	NA	NA	NA	92	8	8.7	yes	NA	Unknown
HpaP800492 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800495	no	NA	NA	NA	NA	750	12	1.6	no	NA	Unknown
HpaP800495 	yes	[LI]xAR,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800498	no	NA	NA	NA	NA	74	3	4.05	yes	NA	Unknown
HpaP800498 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800503	no	NA	NA	NA	NA	1138	18	1.58	no	NA	Unknown
HpaP800503 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800504	no	NA	NA	NA	NA	1120	12	1.07	no	NA	Unknown
HpaP800504 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800508	no	NA	NA	NA	NA	92	1	1.09	no	NA	Unknown
HpaP800508 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800513	no	NA	NA	NA	NA	130	0	0	no	NA	Unknown
HpaP800513 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800515	no	NA	NA	NA	NA	72	0	0	no	NA	Unknown
HpaP800515 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800518	no	NA	NA	NA	NA	206	4	1.94	no	NA	Unknown
HpaP800518 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800522	no	NA	NA	NA	NA	130	0	0	no	NA	Unknown
HpaP800522 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800530	no	NA	NA	NA	NA	159	6	3.77	yes	NA	Unknown
HpaP800530 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800532	no	NA	NA	NA	NA	127	5	3.94	yes	NA	Unknown
HpaP800532 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800533	no	NA	NA	NA	NA	102	6	5.88	yes	NA	Unknown
HpaP800533 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800539	no	NA	NA	NA	NA	354	9	2.54	no	NA	Unknown
HpaP800539 	yes	RXLR,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800541	no	NA	NA	NA	NA	333	6	1.8	no	NA	Unknown
HpaP800541 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800543	no	NA	NA	NA	NA	77	3	3.9	yes	NA	Unknown
HpaP800543 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800547	no	NA	NA	NA	NA	62	2	3.23	yes	NA	Unknown
HpaP800547 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800550	no	NA	NA	NA	NA	139	4	2.88	no	NA	Unknown
HpaP800550 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800552	no	NA	NA	NA	NA	181	6	3.31	yes	NA	Unknown
HpaP800552 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800554	no	NA	NA	NA	NA	223	6	2.69	no	NA	Unknown
HpaP800554 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800556	no	NA	NA	NA	NA	469	10	2.13	no	NA	Unknown
HpaP800556 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800557	no	NA	NA	NA	NA	242	5	2.07	no	NA	Unknown
HpaP800557 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800563	no	NA	NA	NA	NA	79	0	0	no	NA	Unknown
HpaP800563 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800568	no	NA	NA	NA	NA	323	3	0.93	no	NA	Unknown
HpaP800568 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800570	no	NA	NA	NA	NA	439	10	2.28	no	NA	Unknown
HpaP800570 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800574	no	NA	NA	NA	NA	797	11	1.38	no	NA	Unknown
HpaP800574 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800575	no	NA	NA	NA	NA	797	11	1.38	no	NA	Unknown
HpaP800575 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800578	no	NA	NA	NA	NA	161	7	4.35	yes	NA	Unknown
HpaP800578 	yes	YFWxC,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800580	no	NA	NA	NA	NA	426	4	0.94	no	NA	Unknown
HpaP800580 	yes	LysM,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800588	no	NA	NA	NA	NA	96	3	3.12	yes	NA	Unknown
HpaP800588 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800589	no	NA	NA	NA	NA	232	7	3.02	yes	NA	Unknown
HpaP800589 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800596	no	NA	NA	NA	NA	113	1	0.88	no	NA	Unknown
HpaP800596 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800605	no	NA	NA	NA	NA	53	0	0	no	NA	Unknown
HpaP800605 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800619	no	NA	NA	NA	NA	505	7	1.39	no	NA	Unknown
HpaP800619 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800625	no	NA	NA	NA	NA	259	3	1.16	no	NA	Unknown
HpaP800625 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800628	no	NA	NA	NA	NA	81	0	0	no	NA	Unknown
HpaP800628 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
HpaP800631	no	NA	NA	NA	NA	458	2	0.44	no	NA	Unknown
HpaP800631 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800632	no	NA	NA	NA	NA	59	4	6.78	yes	NA	Unknown
HpaP800632 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800633	no	NA	NA	NA	NA	89	1	1.12	no	NA	Unknown
HpaP800633 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800634	no	NA	NA	NA	NA	917	11	1.2	no	NA	Unknown
HpaP800634 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800641	no	NA	NA	NA	NA	388	5	1.29	no	NA	Unknown
HpaP800641 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800643	no	NA	NA	NA	NA	191	2	1.05	no	NA	Unknown
HpaP800643 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800645	no	NA	NA	NA	NA	416	13	3.12	yes	NA	Unknown
HpaP800645 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800649	no	NA	NA	NA	NA	122	1	0.82	no	NA	Unknown
HpaP800649 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800652	no	NA	NA	NA	NA	74	5	6.76	yes	NA	Unknown
HpaP800652 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	HAT	Motif-only
HpaP800653	no	NA	NA	NA	NA	1040	21	2.02	no	NA	Unknown
HpaP800653 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800654	no	NA	NA	NA	NA	349	9	2.58	no	NA	Unknown
HpaP800654 	yes	RXLR,EAR_1,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800655	no	NA	NA	NA	NA	102	1	0.98	no	NA	Unknown
HpaP800655 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800656	no	NA	NA	NA	NA	102	1	0.98	no	NA	Unknown
HpaP800656 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800657	no	NA	NA	NA	NA	80	1	1.25	no	NA	Unknown
HpaP800657 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800658	no	NA	NA	NA	NA	80	1	1.25	no	NA	Unknown
HpaP800658 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800660	no	NA	NA	NA	NA	388	7	1.8	no	NA	Unknown
HpaP800660 	yes	YFWxC,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800661	no	NA	NA	NA	NA	74	2	2.7	no	NA	Unknown
HpaP800661 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800664	no	NA	NA	NA	NA	291	1	0.34	no	NA	Unknown
HpaP800664 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800665	no	NA	NA	NA	NA	53	2	3.77	yes	NA	Unknown
HpaP800665 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800666	no	NA	NA	NA	NA	460	3	0.65	no	NA	Unknown
HpaP800666 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800667	no	NA	NA	NA	NA	247	2	0.81	no	NA	Unknown
HpaP800667 	yes	YFWxC,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800674	no	NA	NA	NA	NA	160	5	3.12	yes	NA	Unknown
HpaP800674 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800677	no	NA	NA	NA	NA	114	2	1.75	no	NA	Unknown
HpaP800677 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800680	no	NA	Q945T9|PHI653|Gip2,GIP1	49.78,47.88	7.69e-71,1.27e-66	NA	NA	NA	NA	NA	PHI-only
HpaP800682	no	NA	NA	NA	NA	838	7	0.84	no	NA	Unknown
HpaP800682 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800683	no	NA	NA	NA	NA	608	24	3.95	yes	NA	Unknown
HpaP800683 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800687	no	NA	NA	NA	NA	482	18	3.73	yes	NA	Unknown
HpaP800687 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800690	no	NA	NA	NA	NA	64	3	4.69	yes	NA	Unknown
HpaP800690 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800693	no	NA	NA	NA	NA	98	1	1.02	no	NA	Unknown
HpaP800693 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800696	no	NA	NA	NA	NA	561	7	1.25	no	NA	Unknown
HpaP800696 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800697	no	NA	NA	NA	NA	58	3	5.17	yes	NA	Unknown
HpaP800697 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800698	no	NA	NA	NA	NA	97	6	6.19	yes	NA	Unknown
HpaP800698 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800703	no	NA	NA	NA	NA	345	15	4.35	yes	NA	Unknown
HpaP800703 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800704	no	NA	NA	NA	NA	793	11	1.39	no	NA	Unknown
HpaP800704 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800705	no	NA	NA	NA	NA	793	11	1.39	no	NA	Unknown
HpaP800705 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800714	no	NA	NA	NA	NA	110	2	1.82	no	NA	Unknown
HpaP800714 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800717	no	NA	NA	NA	NA	422	9	2.13	no	NA	Unknown
HpaP800717 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800722	no	NA	NA	NA	NA	178	4	2.25	no	NA	Unknown
HpaP800722 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800725	no	NA	NA	NA	NA	89	4	4.49	yes	NA	Unknown
HpaP800725 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800726	no	NA	NA	NA	NA	227	12	5.29	yes	NA	Unknown
HpaP800726 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800730	no	NA	NA	NA	NA	275	6	2.18	no	NA	Unknown
HpaP800730 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800731	no	NA	NA	NA	NA	193	3	1.55	no	NA	Unknown
HpaP800731 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800733	no	NA	NA	NA	NA	219	5	2.28	no	NA	Unknown
HpaP800733 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800736	no	NA	NA	NA	NA	383	8	2.09	no	NA	Unknown
HpaP800736 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800738	no	NA	NA	NA	NA	49	3	6.12	yes	NA	Unknown
HpaP800738 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800741	no	NA	NA	NA	NA	58	3	5.17	yes	NA	Unknown
HpaP800741 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800742	no	NA	NA	NA	NA	133	5	3.76	yes	NA	Unknown
HpaP800742 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800745	no	NA	NA	NA	NA	286	7	2.45	no	NA	Unknown
HpaP800745 	yes	Crinkler,EAR_1	NA	NA	NA	NA	NA	NA	NA	HAT	Motif-only
HpaP800747	no	NA	NA	NA	NA	247	9	3.64	yes	NA	Unknown
HpaP800747 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800750	no	NA	NA	NA	NA	408	9	2.21	no	NA	Unknown
HpaP800750 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800751	no	NA	NA	NA	NA	100	3	3	no	NA	Unknown
HpaP800751 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800754	no	NA	NA	NA	NA	83	2	2.41	no	NA	Unknown
HpaP800754 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800756	no	NA	NA	NA	NA	334	4	1.2	no	NA	Unknown
HpaP800756 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800760	no	NA	NA	NA	NA	192	1	0.52	no	NA	Unknown
HpaP800760 	yes	RXLR,[LI]xAR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800762	no	NA	NA	NA	NA	180	4	2.22	no	NA	Unknown
HpaP800762 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800763	no	NA	NA	NA	NA	559	10	1.79	no	NA	Unknown
HpaP800763 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800765	no	NA	NA	NA	NA	432	5	1.16	no	NA	Unknown
HpaP800765 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800769	no	NA	NA	NA	NA	397	4	1.01	no	NA	Unknown
HpaP800769 	yes	EAR_1,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800770	no	NA	NA	NA	NA	487	5	1.03	no	NA	Unknown
HpaP800770 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800772	no	NA	NA	NA	NA	469	11	2.35	no	NA	Unknown
HpaP800772 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800774	no	NA	NA	NA	NA	221	6	2.71	no	NA	Unknown
HpaP800774 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800776	no	NA	NA	NA	NA	239	1	0.42	no	NA	Unknown
HpaP800776 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800779	no	NA	NA	NA	NA	616	17	2.76	no	NA	Unknown
HpaP800779 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800780	no	NA	NA	NA	NA	117	5	4.27	yes	NA	Unknown
HpaP800780 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800781	no	NA	NA	NA	NA	63	3	4.76	yes	NA	Unknown
HpaP800781 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800784	no	NA	NA	NA	NA	203	5	2.46	no	NA	Unknown
HpaP800784 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800787	no	NA	NA	NA	NA	239	1	0.42	no	NA	Unknown
HpaP800787 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800789	no	NA	NA	NA	NA	111	3	2.7	no	NA	Unknown
HpaP800789 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800793	no	NA	NA	NA	NA	334	12	3.59	yes	NA	Unknown
HpaP800793 	yes	LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800798	no	NA	NA	NA	NA	126	3	2.38	no	NA	Unknown
HpaP800798 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800800	no	NA	NA	NA	NA	61	1	1.64	no	NA	Unknown
HpaP800800 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800801	no	NA	NA	NA	NA	63	2	3.17	yes	NA	Unknown
HpaP800801 	yes	CHxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800803	no	NA	NA	NA	NA	53	3	5.66	yes	NA	Unknown
HpaP800803 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800804	no	NA	NA	NA	NA	53	3	5.66	yes	NA	Unknown
HpaP800804 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800810	no	NA	NA	NA	NA	177	10	5.65	yes	NA	Unknown
HpaP800810 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	BRCT	Motif-only
HpaP800811	no	NA	NA	NA	NA	226	2	0.88	no	NA	Unknown
HpaP800811 	yes	RXLR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800813	no	NA	NA	NA	NA	232	6	2.59	no	NA	Unknown
HpaP800813 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800818	no	NA	NA	NA	NA	439	10	2.28	no	NA	Unknown
HpaP800818 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800819	no	NA	NA	NA	NA	439	10	2.28	no	NA	Unknown
HpaP800819 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800822	no	NA	NA	NA	NA	633	11	1.74	no	NA	Unknown
HpaP800822 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800827	no	NA	NA	NA	NA	60	4	6.67	yes	NA	Unknown
HpaP800827 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800834	no	NA	NA	NA	NA	142	4	2.82	no	NA	Unknown
HpaP800834 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800837	no	NA	NA	NA	NA	110	3	2.73	no	NA	Unknown
HpaP800837 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800840	no	NA	NA	NA	NA	505	5	0.99	no	NA	Unknown
HpaP800840 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800842	no	NA	NA	NA	NA	699	42	6.01	yes	NA	Unknown
HpaP800842 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800847	no	NA	NA	NA	NA	88	1	1.14	no	NA	Unknown
HpaP800847 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800848	no	NA	NA	NA	NA	60	0	0	no	NA	Unknown
HpaP800848 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800853	no	NA	NA	NA	NA	141	1	0.71	no	NA	Unknown
HpaP800853 	yes	RXLR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800854	no	NA	NA	NA	NA	1117	13	1.16	no	NA	Unknown
HpaP800854 	yes	RXLR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800858	no	NA	NA	NA	NA	70	2	2.86	no	NA	Unknown
HpaP800858 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800868	no	NA	NA	NA	NA	267	1	0.37	no	NA	Unknown
HpaP800868 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800869	no	NA	NA	NA	NA	105	0	0	no	NA	Unknown
HpaP800869 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800871	no	NA	NA	NA	NA	247	7	2.83	no	NA	Unknown
HpaP800871 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800873	no	NA	NA	NA	NA	1001	19	1.9	no	NA	Unknown
HpaP800873 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800874	no	NA	NA	NA	NA	1001	19	1.9	no	NA	Unknown
HpaP800874 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800876	no	NA	NA	NA	NA	220	0	0	no	NA	Unknown
HpaP800876 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800880	no	NA	NA	NA	NA	718	10	1.39	no	NA	Unknown
HpaP800880 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800881	no	NA	NA	NA	NA	293	6	2.05	no	NA	Unknown
HpaP800881 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800888	no	NA	NA	NA	NA	896	6	0.67	no	NA	Unknown
HpaP800888 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800889	no	NA	NA	NA	NA	59	3	5.08	yes	NA	Unknown
HpaP800889 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800890	no	NA	NA	NA	NA	510	8	1.57	no	NA	Unknown
HpaP800890 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800891	no	NA	NA	NA	NA	437	11	2.52	no	NA	Unknown
HpaP800891 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800892	no	NA	NA	NA	NA	437	11	2.52	no	NA	Unknown
HpaP800892 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP800893	no	NA	NA	NA	NA	433	3	0.69	no	NA	Unknown
