GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains	EffectorCategory
PITG_00545 	yes	LysM,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00554	no	NA	NA	NA	NA	400	5	1.25	no	NA	Unknown
PITG_00554 	yes	YxSL[RK]	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00556	no	NA	NA	NA	NA	346	5	1.45	no	NA	Unknown
PITG_00556 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00560	no	NA	NA	NA	NA	362	5	1.38	no	NA	Unknown
PITG_00560 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00562	no	NA	NA	NA	NA	330	3	0.91	no	NA	Unknown
PITG_00562 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PITG_00563	no	NA	NA	NA	NA	265	3	1.13	no	NA	Unknown
PITG_00563 	yes	EAR_1,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00565	no	NA	NA	NA	NA	145	1	0.69	no	NA	Unknown
PITG_00565 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00568	no	NA	NA	NA	NA	394	8	2.03	no	NA	Unknown
PITG_00568 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00570	no	NA	NA	NA	NA	455	8	1.76	no	NA	Unknown
PITG_00570 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00571	no	NA	NA	NA	NA	616	6	0.97	no	NA	Unknown
PITG_00571 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00579	no	NA	NA	NA	NA	161	0	0	no	NA	Unknown
PITG_00579 	yes	RXLR,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00580	no	NA	NA	NA	NA	160	6	3.75	yes	NA	Unknown
PITG_00580 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00582	no	NA	NA	NA	NA	215	1	0.47	no	NA	Unknown
PITG_00582 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00592	no	NA	NA	NA	NA	73	2	2.74	no	NA	Unknown
PITG_00592 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00595	no	NA	NA	NA	NA	891	1	0.11	no	NA	Unknown
PITG_00595 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00596	no	NA	NA	NA	NA	484	11	2.27	no	NA	Unknown
PITG_00596 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00597	no	NA	NA	NA	NA	642	3	0.47	no	NA	Unknown
PITG_00597 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00601	no	NA	NA	NA	NA	638	10	1.57	no	NA	Unknown
PITG_00601 	yes	Crinkler,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00612	no	NA	NA	NA	NA	219	3	1.37	no	NA	Unknown
PITG_00612 	yes	EAR_1,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00613	no	NA	NA	NA	NA	401	4	1	no	NA	Unknown
PITG_00613 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00617	no	NA	NA	NA	NA	562	2	0.36	no	NA	Unknown
PITG_00617 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00618	no	NA	NA	NA	NA	385	4	1.04	no	NA	Unknown
PITG_00618 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00619	no	NA	NA	NA	NA	136	1	0.74	no	NA	Unknown
PITG_00619 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00620	no	NA	NA	NA	NA	941	4	0.43	no	NA	Unknown
PITG_00620 	yes	EAR_2	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00626	no	NA	NA	NA	NA	555	5	0.9	no	NA	Unknown
PITG_00626 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00628	no	NA	NA	NA	NA	38	0	0	no	NA	Unknown
PITG_00628 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00631	no	NA	NA	NA	NA	67	4	5.97	yes	NA	Unknown
PITG_00631 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00633	no	NA	NA	NA	NA	246	4	1.63	no	NA	Unknown
PITG_00633 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00634	no	NA	NA	NA	NA	787	11	1.4	no	NA	Unknown
PITG_00634 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00635	no	NA	NA	NA	NA	1293	15	1.16	no	NA	Unknown
PITG_00635 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00641	no	NA	NA	NA	NA	230	4	1.74	no	NA	Unknown
PITG_00641 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00642	no	NA	NA	NA	NA	86	5	5.81	yes	NA	Unknown
PITG_00642 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00645	no	NA	NA	NA	NA	90	0	0	no	NA	Unknown
PITG_00645 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00646	no	NA	NA	NA	NA	734	16	2.18	no	NA	Unknown
PITG_00646 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00648	no	NA	NA	NA	NA	496	4	0.81	no	NA	Unknown
PITG_00648 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00651	no	NA	NA	NA	NA	736	13	1.77	no	NA	Unknown
PITG_00651 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00655	no	NA	NA	NA	NA	299	1	0.33	no	NA	Unknown
PITG_00655 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00656	no	NA	NA	NA	NA	207	2	0.97	no	NA	Unknown
PITG_00656 	yes	LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00660	no	NA	NA	NA	NA	1889	32	1.69	no	NA	Unknown
PITG_00660 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00661	no	NA	NA	NA	NA	378	4	1.06	no	NA	Unknown
PITG_00661 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00666	no	NA	NA	NA	NA	752	5	0.66	no	NA	Unknown
PITG_00666 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00671	no	NA	NA	NA	NA	132	1	0.76	no	NA	Unknown
PITG_00671 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00679	no	NA	NA	NA	NA	133	4	3.01	yes	NA	Unknown
PITG_00679 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00681	no	NA	NA	NA	NA	203	4	1.97	no	NA	Unknown
PITG_00681 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00684	no	NA	NA	NA	NA	151	5	3.31	yes	NA	Unknown
PITG_00684 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00685	no	NA	NA	NA	NA	174	1	0.57	no	NA	Unknown
PITG_00685 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00689	no	NA	SSPbP94	24.27	1.49e-13	NA	NA	NA	NA	NA	PHI-only
PITG_00690	no	NA	NA	NA	NA	237	3	1.27	no	NA	Unknown
PITG_00690 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00691	no	NA	P29138|PHI4615|Pr1,KEX1	27.71,26.32	2.3e-12,2.32e-10	439	8	1.82	no	NA	PHI-only
PITG_00691 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00692	no	NA	NA	NA	NA	345	5	1.45	no	NA	Unknown
PITG_00692 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00693	no	NA	NA	NA	NA	965	13	1.35	no	NA	Unknown
PITG_00693 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00702	no	NA	NA	NA	NA	107	2	1.87	no	NA	Unknown
PITG_00702 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00704	no	NA	NA	NA	NA	319	20	6.27	yes	NA	Unknown
PITG_00704 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00707	no	NA	NA	NA	NA	131	1	0.76	no	NA	Unknown
PITG_00707 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00709	no	NA	NA	NA	NA	687	7	1.02	no	NA	Unknown
PITG_00709 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00713	no	NA	NA	NA	NA	480	7	1.46	no	NA	Unknown
PITG_00713 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00724	no	NA	NA	NA	NA	99	0	0	no	NA	Unknown
PITG_00724 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00729	no	NA	NA	NA	NA	126	2	1.59	no	NA	Unknown
PITG_00729 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00733	no	NA	NA	NA	NA	373	3	0.8	no	NA	Unknown
PITG_00733 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00735	no	NA	NA	NA	NA	420	6	1.43	no	NA	Unknown
PITG_00735 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00743	no	NA	NA	NA	NA	460	8	1.74	no	NA	Unknown
PITG_00743 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00747	no	NA	NA	NA	NA	564	7	1.24	no	NA	Unknown
PITG_00747 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00748	no	NA	NA	NA	NA	2066	35	1.69	no	NA	Unknown
PITG_00748 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00756	no	NA	NA	NA	NA	482	4	0.83	no	NA	Unknown
PITG_00756 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00761	no	NA	NA	NA	NA	343	5	1.46	no	NA	Unknown
PITG_00761 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00762	no	NA	NA	NA	NA	192	3	1.56	no	NA	Unknown
PITG_00762 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00764	no	NA	NA	NA	NA	463	4	0.86	no	NA	Unknown
PITG_00764 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00765	no	NA	NA	NA	NA	198	2	1.01	no	NA	Unknown
PITG_00765 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00772	no	NA	NA	NA	NA	492	9	1.83	no	NA	Unknown
PITG_00772 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00774	no	NA	NA	NA	NA	161	0	0	no	NA	Unknown
PITG_00774 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00786	no	NA	NA	NA	NA	794	19	2.39	no	NA	Unknown
PITG_00786 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00788	no	NA	NA	NA	NA	112	1	0.89	no	NA	Unknown
PITG_00788 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00791	no	NA	NA	NA	NA	476	5	1.05	no	NA	Unknown
PITG_00791 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00793	no	NA	NA	NA	NA	273	7	2.56	no	NA	Unknown
PITG_00793 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00794	no	NA	NA	NA	NA	158	3	1.9	no	NA	Unknown
PITG_00794 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00796	no	NA	NA	NA	NA	332	5	1.51	no	NA	Unknown
PITG_00796 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00798	no	NA	NA	NA	NA	1341	15	1.12	no	NA	Unknown
PITG_00798 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00806	no	NA	NA	NA	NA	249	3	1.2	no	NA	Unknown
PITG_00806 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00811	no	NA	NA	NA	NA	153	2	1.31	no	NA	Unknown
PITG_00811 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00820	no	NA	NA	NA	NA	342	10	2.92	no	NA	Unknown
PITG_00820 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00821	no	NA	PsAvh23	36.67	8.5e-11	NA	NA	NA	NA	NA	PHI-only
PITG_00827	no	NA	NA	NA	NA	275	4	1.45	no	NA	Unknown
PITG_00827 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00828	no	NA	NA	NA	NA	3432	57	1.66	no	NA	Unknown
PITG_00828 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00833	no	NA	NA	NA	NA	228	2	0.88	no	NA	Unknown
PITG_00833 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00834	no	NA	NA	NA	NA	231	3	1.3	no	NA	Unknown
PITG_00834 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00839	no	NA	NA	NA	NA	253	2	0.79	no	NA	Unknown
PITG_00839 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00841	no	NA	NA	NA	NA	224	2	0.89	no	NA	Unknown
PITG_00841 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00845	no	NA	NA	NA	NA	1334	28	2.1	no	NA	Unknown
PITG_00845 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00846	no	NA	NA	NA	NA	173	4	2.31	no	NA	Unknown
PITG_00846 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PITG_00849	no	NA	NA	NA	NA	84	6	7.14	yes	NA	Unknown
PITG_00849 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00852	no	NA	NA	NA	NA	179	4	2.23	no	NA	Unknown
PITG_00852 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00853	no	NA	NA	NA	NA	164	3	1.83	no	NA	Unknown
PITG_00853 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00855	no	NA	NA	NA	NA	230	1	0.43	no	NA	Unknown
PITG_00855 	yes	YxSL[RK]	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00859	no	NA	NA	NA	NA	224	0	0	no	NA	Unknown
PITG_00859 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00861	no	NA	NA	NA	NA	401	12	2.99	no	NA	Unknown
PITG_00861 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00866	no	NA	NA	NA	NA	300	1	0.33	no	NA	Unknown
PITG_00866 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00875	no	NA	NA	NA	NA	77	2	2.6	no	NA	Unknown
PITG_00875 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PITG_00877	no	NA	NA	NA	NA	561	17	3.03	yes	NA	Unknown
PITG_00877 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
PITG_00881	no	NA	NA	NA	NA	105	2	1.9	no	NA	Unknown
PITG_00881 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00883	no	NA	NA	NA	NA	73	0	0	no	NA	Unknown
PITG_00883 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00889	no	NA	NA	NA	NA	102	3	2.94	no	NA	Unknown
PITG_00889 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00892	no	NA	NA	NA	NA	129	4	3.1	yes	NA	Unknown
PITG_00892 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00894	no	NA	NA	NA	NA	469	10	2.13	no	NA	Unknown
PITG_00894 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00907	no	NA	NA	NA	NA	945	17	1.8	no	NA	Unknown
PITG_00907 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00911	no	NA	NA	NA	NA	553	11	1.99	no	NA	Unknown
PITG_00911 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00915	no	NA	NA	NA	NA	241	3	1.24	no	NA	Unknown
PITG_00915 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00918	no	NA	NA	NA	NA	249	4	1.61	no	NA	Unknown
PITG_00918 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00920	no	NA	NA	NA	NA	321	8	2.49	no	NA	Unknown
PITG_00920 	yes	LysM,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00927	no	NA	NA	NA	NA	282	2	0.71	no	NA	Unknown
PITG_00927 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00928	no	NA	NA	NA	NA	498	9	1.81	no	NA	Unknown
PITG_00928 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00929	no	NA	NA	NA	NA	265	11	4.15	yes	NA	Unknown
PITG_00929 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00930	no	NA	NA	NA	NA	235	3	1.28	no	NA	Unknown
PITG_00930 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00933	no	NA	NA	NA	NA	276	10	3.62	yes	NA	Unknown
PITG_00933 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00940	no	NA	NA	NA	NA	513	0	0	no	NA	Unknown
PITG_00940 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00948	no	NA	NA	NA	NA	114	5	4.39	yes	NA	Unknown
PITG_00948 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00957	no	NA	L7NCR0|PHI8061|Pc129892,NEP1,Q0E7H7|PHI2342|Benep2,FocSix8,MoSPD9	50.63,35.52,34.3,34.47,30.74	2.47e-68,4.02e-45,4.61e-33,1.87e-32,1.29e-27	NA	NA	NA	NA	NA	PHI-only
PITG_00970	no	NA	NA	NA	NA	132	3	2.27	no	NA	Unknown
PITG_00970 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00980	no	NA	NA	NA	NA	892	9	1.01	no	NA	Unknown
PITG_00980 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00984	no	NA	NA	NA	NA	220	3	1.36	no	NA	Unknown
PITG_00984 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00986	no	NA	NA	NA	NA	276	2	0.72	no	NA	Unknown
PITG_00986 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00987	no	NA	NA	NA	NA	80	0	0	no	NA	Unknown
PITG_00987 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00988	no	NA	NA	NA	NA	314	3	0.96	no	NA	Unknown
PITG_00988 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00995	no	NA	NA	NA	NA	113	4	3.54	yes	NA	Unknown
PITG_00995 	yes	RXLR,YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_00996	no	NA	NA	NA	NA	159	0	0	no	NA	Unknown
PITG_00996 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01000	no	NA	NA	NA	NA	271	2	0.74	no	NA	Unknown
PITG_01000 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01002	no	NA	NA	NA	NA	555	14	2.52	no	NA	Unknown
PITG_01002 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01003	no	NA	NA	NA	NA	725	8	1.1	no	NA	Unknown
PITG_01003 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01019	no	NA	NA	NA	NA	902	0	0	no	NA	Unknown
PITG_01019 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01024	no	NA	NA	NA	NA	205	5	2.44	no	NA	Unknown
PITG_01024 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01026	no	NA	NA	NA	NA	606	10	1.65	no	NA	Unknown
PITG_01026 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01040	no	NA	NA	NA	NA	226	1	0.44	no	NA	Unknown
PITG_01040 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01050	no	NA	NA	NA	NA	555	16	2.88	no	NA	Unknown
PITG_01050 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01053	no	NA	NA	NA	NA	559	9	1.61	no	NA	Unknown
PITG_01053 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01060	no	NA	NA	NA	NA	63	0	0	no	NA	Unknown
PITG_01060 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01073	no	NA	NA	NA	NA	706	11	1.56	no	NA	Unknown
PITG_01073 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01075	no	NA	NA	NA	NA	124	3	2.42	no	NA	Unknown
PITG_01075 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01076	no	NA	NA	NA	NA	723	7	0.97	no	NA	Unknown
PITG_01076 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01080	no	NA	NA	NA	NA	172	1	0.58	no	NA	Unknown
PITG_01080 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01085	no	NA	NA	NA	NA	110	0	0	no	NA	Unknown
PITG_01085 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01088	no	NA	NA	NA	NA	4101	54	1.32	no	NA	Unknown
PITG_01088 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01101	no	NA	NA	NA	NA	297	1	0.34	no	NA	Unknown
PITG_01101 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01102	no	NA	NA	NA	NA	215	1	0.47	no	NA	Unknown
PITG_01102 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01103	no	NA	NA	NA	NA	217	13	5.99	yes	NA	Unknown
PITG_01103 	yes	YFWxC,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01104	no	NA	NA	NA	NA	200	4	2	no	NA	Unknown
PITG_01104 	yes	[LI]xAR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01105	no	NA	NA	NA	NA	322	14	4.35	yes	NA	Unknown
PITG_01105 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01109	no	NA	NA	NA	NA	368	15	4.08	yes	NA	Unknown
PITG_01109 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01114	no	NA	SSPbP94	25.25	3.37e-10	NA	NA	NA	NA	NA	PHI-only
PITG_01115	no	NA	NA	NA	NA	545	5	0.92	no	NA	Unknown
PITG_01115 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01117	no	NA	NA	NA	NA	101	0	0	no	NA	Unknown
PITG_01117 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01133	no	NA	NA	NA	NA	373	2	0.54	no	NA	Unknown
PITG_01133 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01135	no	NA	NA	NA	NA	243	5	2.06	no	NA	Unknown
PITG_01135 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01136	no	NA	NA	NA	NA	1049	19	1.81	no	NA	Unknown
PITG_01136 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01137	no	NA	NA	NA	NA	483	11	2.28	no	NA	Unknown
PITG_01137 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01144	no	NA	NA	NA	NA	229	0	0	no	NA	Unknown
PITG_01144 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01146	no	NA	NA	NA	NA	392	6	1.53	no	NA	Unknown
PITG_01146 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01149	no	NA	NA	NA	NA	133	3	2.26	no	NA	Unknown
PITG_01149 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01151	no	NA	NA	NA	NA	174	3	1.72	no	NA	Unknown
PITG_01151 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01152	no	NA	NA	NA	NA	751	7	0.93	no	NA	Unknown
PITG_01152 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01155	no	NA	NA	NA	NA	279	5	1.79	no	NA	Unknown
PITG_01155 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01157	no	NA	NA	NA	NA	74	1	1.35	no	NA	Unknown
PITG_01157 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01158	no	NA	NA	NA	NA	151	6	3.97	yes	NA	Unknown
PITG_01158 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_01161	no	NA	NA	NA	NA	543	15	2.76	no	NA	Unknown
PITG_01161 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
